ResourceID,AdminArea,AdminAreaType,Timestamp,ID
MLO108882,Hounslow,Borough,00 00 00 00 00 AD 06 7F ,60487
MLO108883,Enfield,Borough,00 00 00 00 00 AD 08 5B ,60488
MLO108884,Hounslow,Borough,00 00 00 00 00 AD 13 6A ,60489
MLO108885,Hounslow,Borough,00 00 00 00 00 AE 09 51 ,60490
MLO108886,Hounslow,Borough,00 00 00 00 00 AE 0F FD ,60493
MLO108887,Haringey,Borough,00 00 00 00 00 AE 0B 5B ,60491
MLO108888,Hounslow,Borough,00 00 00 00 00 AE 13 FE ,60494
MLO108889,Hounslow,Borough,00 00 00 00 00 AE 1D AA ,60495
MLO10889,Bexley,Borough,00 00 00 00 00 13 DC A3 ,53869
MLO108890,Wandsworth,Borough,00 00 00 00 00 AF 30 74 ,60496
MLO108891,Wandsworth,Borough,00 00 00 00 00 AF 33 C0 ,60497
MLO108892,Hounslow,Borough,00 00 00 00 00 AF 35 FB ,60498
MLO108893,Wandsworth,Borough,00 00 00 00 00 AF 36 D7 ,60499
MLO108894,Wandsworth,Borough,00 00 00 00 00 AF 3A 1C ,60500
MLO108895,Wandsworth,Borough,00 00 00 00 00 AF 3C 55 ,60501
MLO108896,Enfield,Borough,00 00 00 00 00 AF 49 D9 ,60502
MLO108897,Enfield,Borough,00 00 00 00 00 AF 50 30 ,60503
MLO108899,Richmond upon Thames,Borough,00 00 00 00 00 B0 64 CC ,60505
MLO10890,Bexley,Borough,00 00 00 00 00 13 0C A3 ,829
MLO108900,Hounslow,Borough,00 00 00 00 00 B0 65 25 ,60506
MLO108901,Richmond upon Thames,Borough,00 00 00 00 00 B0 67 E9 ,60507
MLO108902,Hounslow,Borough,00 00 00 00 00 B0 7D B0 ,60514
MLO108903,Richmond upon Thames,Borough,00 00 00 00 00 B0 6C 39 ,60508
MLO108904,Hounslow,Borough,00 00 00 00 00 B0 73 77 ,60511
MLO108905,Richmond upon Thames,Borough,00 00 00 00 00 B0 70 D0 ,60509
MLO108906,Richmond upon Thames,Borough,00 00 00 00 00 B0 72 F8 ,60510
MLO108907,Richmond upon Thames,Borough,00 00 00 00 00 B0 74 70 ,60512
MLO108908,Southwark,Borough,00 00 00 00 00 B0 7A 7B ,60513
MLO108909,Enfield,Borough,00 00 00 00 00 B0 83 E2 ,60515
MLO10891,Bexley,Borough,00 00 00 00 00 13 23 E2 ,6757
MLO108910,Enfield,Borough,00 00 00 00 00 B0 87 33 ,60516
MLO108911,Hackney,Borough,00 00 00 00 00 B0 F9 AA ,60517
MLO108912,Hackney,Borough,00 00 00 00 00 B0 FC 64 ,60518
MLO108913,Hackney,Borough,00 00 00 00 00 B1 12 B4 ,60519
MLO108914,Wandsworth,Borough,00 00 00 00 00 B1 47 87 ,60520
MLO108915,Wandsworth,Borough,00 00 00 00 00 B1 4B 58 ,60521
MLO108916,Hammersmith and Fulham,Borough,00 00 00 00 00 B1 4D E5 ,60522
MLO108917,Wandsworth,Borough,00 00 00 00 00 B1 4F B3 ,60523
MLO108918,Wandsworth,Borough,00 00 00 00 00 B1 52 28 ,60524
MLO108919,Hounslow,Borough,00 00 00 00 00 B1 55 5B ,60526
MLO10892,Bexley,Borough,00 00 00 00 00 13 3B 26 ,12689
MLO108920,Wandsworth,Borough,00 00 00 00 00 B1 54 AF ,60525
MLO108921,Wandsworth,Borough,00 00 00 00 00 B1 58 01 ,60527
MLO108922,Hounslow,Borough,00 00 00 00 00 B1 5D 01 ,60528
MLO108923,Hounslow,Borough,00 00 00 00 00 B1 6D BA ,60529
MLO108924,Hounslow,Borough,00 00 00 00 00 B1 75 0C ,60530
MLO108925,Wandsworth,Borough,00 00 00 00 00 B3 01 54 ,60531
MLO108926,Wandsworth,Borough,00 00 00 00 00 B3 06 A8 ,60532
MLO108927,Waltham Forest,Borough,00 00 00 00 00 B3 0A 66 ,60533
MLO108928,Wandsworth,Borough,00 00 00 00 00 B3 0C CC ,60534
MLO108929,Hounslow,Borough,00 00 00 00 00 B3 16 3B ,60535
MLO10893,Bexley,Borough,00 00 00 00 00 13 52 25 ,18553
MLO108930,Enfield,Borough,00 00 00 00 00 B3 1C 6E ,60536
MLO108931,Hounslow,Borough,00 00 00 00 00 B3 1E 0F ,60537
MLO108932,Hounslow,Borough,00 00 00 00 00 B3 28 0C ,60538
MLO108933,Greenwich,Borough,00 00 00 00 00 B3 3B 3A ,60539
MLO108934,Camden,Borough,00 00 00 00 00 B3 4D 07 ,60540
MLO108935,Kensington and Chelsea,Borough,00 00 00 00 00 B3 4E CF ,60541
MLO108936,Hounslow,Borough,00 00 00 00 00 B3 95 EA ,60542
MLO108937,City of Westminster,Borough,00 00 00 00 00 B3 98 B1 ,60543
MLO108938,Wandsworth,Borough,00 00 00 00 00 B3 A1 02 ,60544
MLO108939,Wandsworth,Borough,00 00 00 00 00 B3 FC 09 ,60545
MLO10894,Bexley,Borough,00 00 00 00 00 13 69 3C ,24441
MLO108940,Wandsworth,Borough,00 00 00 00 00 B3 FE 97 ,60546
MLO108941,Richmond upon Thames,Borough,00 00 00 00 00 B4 05 C1 ,60547
MLO108942,Wandsworth,Borough,00 00 00 00 00 B4 07 F2 ,60548
MLO108943,Enfield,Borough,00 00 00 00 00 B4 18 03 ,60549
MLO108944,Harrow,Borough,00 00 00 00 00 B4 1D CE ,60550
MLO108945,Harrow,Borough,00 00 00 00 00 B4 26 3D ,60551
MLO108946,Harrow,Borough,00 00 00 00 00 B5 03 9C ,60552
MLO108947,Harrow,Borough,00 00 00 00 00 B5 10 9A ,60553
MLO108948,Harrow,Borough,00 00 00 00 00 B5 1A 99 ,60555
MLO108949,Harrow,Borough,00 00 00 00 00 B5 26 20 ,60556
MLO10895,Bexley,Borough,00 00 00 00 00 13 80 6D ,30355
MLO108950,Harrow,Borough,00 00 00 00 00 B5 30 47 ,60557
MLO108951,Bromley,Borough,00 00 00 00 00 B5 F1 D0 ,60559
MLO108952,City of London,Borough,00 00 00 00 00 B6 15 6E ,60560
MLO108953,Richmond upon Thames,Borough,00 00 00 00 00 B6 7A FC ,60561
MLO108954,Harrow,Borough,00 00 00 00 00 B6 BD 7A ,60562
MLO108955,Lambeth,Borough,00 00 00 00 00 B6 C3 58 ,60563
MLO108956,Harrow,Borough,00 00 00 00 00 B6 CA D3 ,60564
MLO108957,Harrow,Borough,00 00 00 00 00 B6 D0 4F ,60565
MLO108958,Harrow,Borough,00 00 00 00 00 B6 D2 30 ,60566
MLO108959,Harrow,Borough,00 00 00 00 00 B7 81 72 ,60567
MLO10896,Bexley,Borough,00 00 00 00 00 13 97 5F ,36206
MLO108960,Harrow,Borough,00 00 00 00 00 B7 8A 70 ,60568
MLO108961,Enfield,Borough,00 00 00 00 00 B7 8C 43 ,60569
MLO108962,Harrow,Borough,00 00 00 00 00 B7 91 A3 ,60570
MLO108963,Wandsworth,Borough,00 00 00 00 00 B8 8F CE ,60579
MLO108964,Wandsworth,Borough,00 00 00 00 00 B8 95 5F ,60580
MLO108965,Wandsworth,Borough,00 00 00 00 00 B8 98 13 ,60581
MLO108966,Wandsworth,Borough,00 00 00 00 00 B8 9B 17 ,60582
MLO108967,Harrow,Borough,00 00 00 00 00 B8 A0 45 ,60583
MLO108968,Enfield,Borough,00 00 00 00 00 B8 A6 7B ,60584
MLO108969,Harrow,Borough,00 00 00 00 00 B8 B0 FB ,60585
MLO10897,Bexley,Borough,00 00 00 00 00 13 AE 75 ,42093
MLO108970,Enfield,Borough,00 00 00 00 00 B8 B4 D0 ,60586
MLO108971,Hillingdon,Borough,00 00 00 00 00 B8 B8 2D ,60587
MLO108972,Enfield,Borough,00 00 00 00 00 B8 BD E2 ,60588
MLO108973,Harrow,Borough,00 00 00 00 00 BB 07 F4 ,60632
MLO108974,Southwark,Borough,00 00 00 00 00 B8 BF DE ,60589
MLO108975,Tower Hamlets,Borough,00 00 00 00 00 B9 20 4F ,60590
MLO108976,Tower Hamlets,Borough,00 00 00 00 00 B9 2E 7D ,60591
MLO108977,Sutton,Borough,00 00 00 00 00 B9 36 35 ,60592
MLO108978,Ealing,Borough,00 00 00 00 00 B9 55 C6 ,60593
MLO108979,Redbridge,Borough,00 00 00 00 00 B9 58 42 ,60594
MLO108980,Greenwich,Borough,00 00 00 00 00 B9 89 98 ,60595
MLO108981,Greenwich,Borough,00 00 00 00 00 B9 8A BB ,60596
MLO108982,Tower Hamlets,Borough,00 00 00 00 00 B9 F8 6B ,60597
MLO108983,River Thames,Borough,00 00 00 00 00 BA BE 1C ,60598
MLO108984,River Thames,Borough,00 00 00 00 00 BA BE 13 ,60599
MLO108985,River Thames,Borough,00 00 00 00 00 BA BE 06 ,60600
MLO108986,River Thames,Borough,00 00 00 00 00 BA BD F7 ,60601
MLO108987,River Thames,Borough,00 00 00 00 00 BA BD EE ,60602
MLO108988,River Thames,Borough,00 00 00 00 00 BA BD E2 ,60603
MLO108989,Wandsworth,Borough,00 00 00 00 00 BA 54 85 ,60604
MLO10899,Wandsworth,Borough,00 00 00 00 00 13 DC A4 ,53870
MLO108990,Wandsworth,Borough,00 00 00 00 00 BA 57 A6 ,60605
MLO108991,Wandsworth,Borough,00 00 00 00 00 BA 57 9D ,60606
MLO108992,Wandsworth,Borough,00 00 00 00 00 BA 59 26 ,60607
MLO108993,Wandsworth,Borough,00 00 00 00 00 BA 5A DA ,60608
MLO108994,Wandsworth,Borough,00 00 00 00 00 BA 5C 6B ,60609
MLO108995,Wandsworth,Borough,00 00 00 00 00 BA 5F 48 ,60610
MLO108996,Wandsworth,Borough,00 00 00 00 00 BA 61 C5 ,60611
MLO108997,Wandsworth,Borough,00 00 00 00 00 BA 64 1F ,60612
MLO108998,Enfield,Borough,00 00 00 00 00 BA 71 CB ,60613
MLO108999,Enfield,Borough,00 00 00 00 00 BA 77 CF ,60614
MLO109,Kingston upon Thames,Borough,00 00 00 00 00 13 DC A5 ,53871
MLO109,River Thames,Borough,00 00 00 00 00 13 DC A6 ,53872
MLO109000,River Thames,Borough,00 00 00 00 00 BA AD 4E ,60616
MLO109001,River Thames,Borough,00 00 00 00 00 BA AE 99 ,60617
MLO109002,River Thames,Borough,00 00 00 00 00 BA B0 A4 ,60618
MLO109003,River Thames,Borough,00 00 00 00 00 BA B1 BE ,60619
MLO109004,River Thames,Borough,00 00 00 00 00 BA BE 45 ,60620
MLO109005,River Thames,Borough,00 00 00 00 00 BA BF 18 ,60621
MLO109006,River Thames,Borough,00 00 00 00 00 BA BF C2 ,60622
MLO109007,River Thames,Borough,00 00 00 00 00 BA C0 65 ,60623
MLO109008,River Thames,Borough,00 00 00 00 00 BA C2 D8 ,60624
MLO109009,River Thames,Borough,00 00 00 00 00 BA C5 23 ,60625
MLO109010,River Thames,Borough,00 00 00 00 00 BA C6 B4 ,60626
MLO109011,River Thames,Borough,00 00 00 00 00 BA C7 91 ,60627
MLO109012,River Thames,Borough,00 00 00 00 00 BA C8 12 ,60628
MLO109013,River Thames,Borough,00 00 00 00 00 BA C8 E1 ,60629
MLO109014,Wandsworth,Borough,00 00 00 00 00 BB 01 C8 ,60630
MLO109015,Wandsworth,Borough,00 00 00 00 00 BB 05 F3 ,60631
MLO109016,Wandsworth,Borough,00 00 00 00 00 BB 08 8A ,60633
MLO109017,Harrow,Borough,00 00 00 00 00 BB 17 4E ,60635
MLO109018,Wandsworth,Borough,00 00 00 00 00 BB 11 91 ,60634
MLO109019,Harrow,Borough,00 00 00 00 00 BB 1B C5 ,60636
MLO109020,Harrow,Borough,00 00 00 00 00 BB 21 D2 ,60638
MLO109021,Enfield,Borough,00 00 00 00 00 BB 21 20 ,60637
MLO109022,City of Westminster,Borough,00 00 00 00 00 BB 23 6B ,60639
MLO109023,Harrow,Borough,00 00 00 00 00 BB 27 D8 ,60641
MLO109024,Harrow,Borough,00 00 00 00 00 BB 29 71 ,60642
MLO109025,Waltham Forest,Borough,00 00 00 00 00 BB 7A 36 ,60643
MLO109026,Harrow,Borough,00 00 00 00 00 BC 06 56 ,60644
MLO109027,Kensington and Chelsea,Borough,00 00 00 00 00 BC 07 6A ,60645
MLO109028,Southwark,Borough,00 00 00 00 00 BC 38 9F ,60646
MLO109029,City of London,Borough,00 00 00 00 00 BC 3B F7 ,60647
MLO109030,Sutton,Borough,00 00 00 00 00 BC 7D 77 ,60648
MLO109031,Sutton,Borough,00 00 00 00 00 BC 80 C0 ,60649
MLO109032,Sutton,Borough,00 00 00 00 00 BC 82 0E ,60650
MLO109033,Kensington and Chelsea,Borough,00 00 00 00 00 BC 85 18 ,60651
MLO109034,Sutton,Borough,00 00 00 00 00 BC 88 51 ,60652
MLO109035,Wandsworth,Borough,00 00 00 00 00 BC CA 36 ,60653
MLO109036,Wandsworth,Borough,00 00 00 00 00 BC CE 25 ,60654
MLO109037,Wandsworth,Borough,00 00 00 00 00 BC D2 9C ,60655
MLO109038,Wandsworth,Borough,00 00 00 00 00 BC DE 67 ,60656
MLO109039,Enfield,Borough,00 00 00 00 00 BC EA 9F ,60657
MLO10904,Havering,Borough,00 00 00 00 00 13 69 3D ,24442
MLO109040,Harrow,Borough,00 00 00 00 00 BC EE CB ,60658
MLO109041,Hackney,Borough,00 00 00 00 00 BD 7D 5F ,60659
MLO109042,Enfield,Borough,00 00 00 00 00 BD 86 60 ,60661
MLO109043,City of Westminster,Borough,00 00 00 00 00 BD 80 8A ,60660
MLO109044,Wandsworth,Borough,00 00 00 00 00 BD 8A 3E ,60662
MLO109045,Harrow,Borough,00 00 00 00 00 BD 8D 33 ,60663
MLO109046,Wandsworth,Borough,00 00 00 00 00 BD 91 FC ,60664
MLO109047,Harrow,Borough,00 00 00 00 00 BD 96 74 ,60667
MLO109048,Wandsworth,Borough,00 00 00 00 00 BD 94 A1 ,60665
MLO109049,Lewisham,Borough,00 00 00 00 00 BD 95 EB ,60666
MLO10905,Barking and Dagenham,Borough,00 00 00 00 00 13 80 6E ,30356
MLO10905,Newham,Borough,00 00 00 00 00 13 80 6F ,30357
MLO109050,Wandsworth,Borough,00 00 00 00 00 BD 97 10 ,60668
MLO109051,Harrow,Borough,00 00 00 00 00 BD A0 9D ,60669
MLO109052,Harrow,Borough,00 00 00 00 00 BD A2 A3 ,60671
MLO109053,Hammersmith and Fulham,Borough,00 00 00 00 00 BD A2 49 ,60670
MLO109054,City of Westminster,Borough,00 00 00 00 00 BE EB 6E ,60672
MLO109055,Camden,Borough,00 00 00 00 00 BF 01 6B ,60673
MLO109056,Kingston upon Thames,Borough,00 00 00 00 00 BF 24 D2 ,60674
MLO109057,Richmond upon Thames,Borough,00 00 00 00 00 BF 4C 90 ,60675
MLO109058,City of London,Borough,00 00 00 00 00 BF 98 1A ,60676
MLO109059,Harrow,Borough,00 00 00 00 00 BF 98 2C ,60677
MLO10906,Bexley,Borough,00 00 00 00 00 13 97 60 ,36207
MLO109060,Harrow,Borough,00 00 00 00 00 BF 9C 1A ,60678
MLO109061,Southwark,Borough,00 00 00 00 00 BF FA DE ,60679
MLO109063,Southwark,Borough,00 00 00 00 00 C0 79 FB ,60681
MLO109064,Southwark,Borough,00 00 00 00 00 C0 88 15 ,60682
MLO109065,Southwark,Borough,00 00 00 00 00 C0 94 F3 ,60683
MLO109066,Lambeth,Borough,00 00 00 00 00 C0 DA 7A ,60684
MLO109067,Southwark,Borough,00 00 00 00 00 C0 F6 1F ,60685
MLO109068,Southwark,Borough,00 00 00 00 00 C0 FF 3D ,60686
MLO109069,Harrow,Borough,00 00 00 00 00 C1 DB 94 ,60687
MLO10907,Havering,Borough,00 00 00 00 00 13 AE 76 ,42094
MLO109070,Harrow,Borough,00 00 00 00 00 C1 E4 81 ,60688
MLO109071,Harrow,Borough,00 00 00 00 00 C1 EB 02 ,60689
MLO109072,Harrow,Borough,00 00 00 00 00 C1 F1 07 ,60690
MLO109073,Harrow,Borough,00 00 00 00 00 C1 F3 DA ,60691
MLO109074,Harrow,Borough,00 00 00 00 00 C1 F5 0A ,60692
MLO109075,Islington,Borough,00 00 00 00 00 C2 13 F9 ,60694
MLO109076,Havering,Borough,00 00 00 00 00 C2 2B 82 ,60695
MLO109077,Harrow,Borough,00 00 00 00 00 C2 EC E1 ,60696
MLO109078,Havering,Borough,00 00 00 00 00 C2 F5 EC ,60697
MLO109079,Havering,Borough,00 00 00 00 00 C2 FE E8 ,60698
MLO109080,Lambeth,Borough,00 00 00 00 00 C3 59 50 ,60700
MLO109081,Lambeth,Borough,00 00 00 00 00 C3 9C 6E ,60701
MLO109082,Lambeth,Borough,00 00 00 00 00 C3 A5 33 ,60702
MLO109083,Lambeth,Borough,00 00 00 00 00 C3 E8 DC ,60703
MLO109084,Havering,Borough,00 00 00 00 00 C4 1D 31 ,60704
MLO109085,Havering,Borough,00 00 00 00 00 C4 3E 51 ,60705
MLO109086,Havering,Borough,00 00 00 00 00 C4 43 F8 ,60706
MLO10909,Havering,Borough,00 00 00 00 00 13 DC A7 ,53873
MLO10911,Havering,Borough,00 00 00 00 00 13 23 E3 ,6758
MLO10912,Barking and Dagenham,Borough,00 00 00 00 00 13 3B 27 ,12690
MLO10913,Newham,Borough,00 00 00 00 00 13 52 26 ,18554
MLO10915,Bexley,Borough,00 00 00 00 00 13 80 70 ,30358
MLO10916,Barking and Dagenham,Borough,00 00 00 00 00 13 97 61 ,36208
MLO10917,Barking and Dagenham,Borough,00 00 00 00 00 13 AE 77 ,42095
MLO10918,Hackney,Borough,00 00 00 00 00 13 C5 93 ,47988
MLO10919,Barking and Dagenham,Borough,00 00 00 00 00 13 DC A8 ,53874
MLO10920,Barking and Dagenham,Borough,00 00 00 00 00 13 0C A4 ,830
MLO10921,Barking and Dagenham,Borough,00 00 00 00 00 13 23 E4 ,6759
MLO10922,Barking and Dagenham,Borough,00 00 00 00 00 13 3B 28 ,12691
MLO10923,Barking and Dagenham,Borough,00 00 00 00 00 13 52 27 ,18555
MLO10924,Barking and Dagenham,Borough,00 00 00 00 00 13 69 3E ,24443
MLO10925,Havering,Borough,00 00 00 00 00 13 80 71 ,30359
MLO10926,Havering,Borough,00 00 00 00 00 13 97 62 ,36209
MLO10927,Havering,Borough,00 00 00 00 00 13 AE 78 ,42096
MLO1093,Bromley,Borough,00 00 00 00 00 13 52 28 ,18556
MLO10930,Bexley,Borough,00 00 00 00 00 13 0C A5 ,831
MLO10931,Bexley,Borough,00 00 00 00 00 13 23 E5 ,6760
MLO10932,Bexley,Borough,00 00 00 00 00 13 3B 29 ,12692
MLO10933,Bexley,Borough,00 00 00 00 00 13 52 29 ,18557
MLO10934,City of London,Borough,00 00 00 00 00 13 69 3F ,24444
MLO10935,Bexley,Borough,00 00 00 00 00 13 80 72 ,30360
MLO10936,Bexley,Borough,00 00 00 00 00 13 97 63 ,36210
MLO10937,Bexley,Borough,00 00 00 00 00 13 AE 79 ,42097
MLO10938,Bexley,Borough,00 00 00 00 00 13 C5 94 ,47989
MLO10939,Bexley,Borough,00 00 00 00 00 13 DC A9 ,53875
MLO10940,Bexley,Borough,00 00 00 00 00 13 0C A6 ,832
MLO10941,Bexley,Borough,00 00 00 00 00 13 23 E6 ,6761
MLO10942,Bexley,Borough,00 00 00 00 00 13 3B 2A ,12693
MLO10943,Bexley,Borough,00 00 00 00 00 13 52 2A ,18558
MLO10944,Bexley,Borough,00 00 00 00 00 13 69 40 ,24445
MLO10945,Bexley,Borough,00 00 00 00 00 13 80 73 ,30361
MLO10946,Hammersmith and Fulham,Borough,00 00 00 00 00 13 97 64 ,36211
MLO10948,City of London,Borough,00 00 00 00 00 13 C5 95 ,47990
MLO10949,Hammersmith and Fulham,Borough,00 00 00 00 00 13 DC AA ,53876
MLO10950,Hammersmith and Fulham,Borough,00 00 00 00 00 13 0C A7 ,833
MLO10951,Hammersmith and Fulham,Borough,00 00 00 00 00 13 23 E7 ,6762
MLO10952,Hammersmith and Fulham,Borough,00 00 00 00 00 13 3B 2B ,12694
MLO10953,Hammersmith and Fulham,Borough,00 00 00 00 00 13 52 2B ,18559
MLO10954,City of London,Borough,00 00 00 00 00 13 69 41 ,24446
MLO10955,Hammersmith and Fulham,Borough,00 00 00 00 00 13 80 74 ,30362
MLO10956,Hammersmith and Fulham,Borough,00 00 00 00 00 13 97 65 ,36212
MLO10957,Hammersmith and Fulham,Borough,00 00 00 00 00 13 AE 7A ,42098
MLO10958,Hammersmith and Fulham,Borough,00 00 00 00 00 13 C5 96 ,47991
MLO10959,Hammersmith and Fulham,Borough,00 00 00 00 00 13 DC AB ,53877
MLO10960,Hammersmith and Fulham,Borough,00 00 00 00 00 13 0C A8 ,834
MLO10961,Hammersmith and Fulham,Borough,00 00 00 00 00 13 23 E8 ,6763
MLO10962,Hammersmith and Fulham,Borough,00 00 00 00 00 13 3B 2C ,12695
MLO10963,Hammersmith and Fulham,Borough,00 00 00 00 00 13 52 2C ,18560
MLO10964,Hammersmith and Fulham,Borough,00 00 00 00 00 13 69 42 ,24447
MLO10965,Hammersmith and Fulham,Borough,00 00 00 00 00 13 80 75 ,30363
MLO10966,Hammersmith and Fulham,Borough,00 00 00 00 00 13 97 66 ,36213
MLO10967,Hammersmith and Fulham,Borough,00 00 00 00 00 13 AE 7B ,42099
MLO10968,Hammersmith and Fulham,Borough,00 00 00 00 00 13 C5 97 ,47992
MLO10970,Redbridge,Borough,00 00 00 00 00 13 0C A9 ,835
MLO10971,Barking and Dagenham,Borough,00 00 00 00 00 13 23 E9 ,6764
MLO10971,Redbridge,Borough,00 00 00 00 00 13 23 EA ,6765
MLO10973,Waltham Forest,Borough,00 00 00 00 00 13 52 2D ,18561
MLO10976,Redbridge,Borough,00 00 00 00 00 13 97 67 ,36214
MLO10977,Redbridge,Borough,00 00 00 00 00 13 AE 7C ,42100
MLO10978,Waltham Forest,Borough,00 00 00 00 00 13 C5 98 ,47993
MLO10979,Redbridge,Borough,00 00 00 00 00 13 DC AC ,53878
MLO10980,Southwark,Borough,00 00 00 00 00 13 0C AA ,836
MLO10981,Waltham Forest,Borough,00 00 00 00 00 13 23 EB ,6766
MLO10982,Waltham Forest,Borough,00 00 00 00 00 13 3B 2D ,12696
MLO10983,Waltham Forest,Borough,00 00 00 00 00 13 52 2E ,18562
MLO10984,Redbridge,Borough,00 00 00 00 00 13 69 43 ,24448
MLO10985,Waltham Forest,Borough,00 00 00 00 00 13 80 76 ,30364
MLO10986,Waltham Forest,Borough,00 00 00 00 00 13 97 68 ,36215
MLO10987,Waltham Forest,Borough,00 00 00 00 00 13 AE 7D ,42101
MLO10988,Waltham Forest,Borough,00 00 00 00 00 13 C5 99 ,47994
MLO10989,Redbridge,Borough,00 00 00 00 00 13 DC AD ,53879
MLO10990,Wandsworth,Borough,00 00 00 00 00 13 0C AB ,837
MLO10991,Wandsworth,Borough,00 00 00 00 00 13 23 EC ,6767
MLO10993,City of London,Borough,00 00 00 00 00 13 52 2F ,18563
MLO10994,Wandsworth,Borough,00 00 00 00 00 13 69 44 ,24449
MLO10995,Wandsworth,Borough,00 00 00 00 00 13 80 77 ,30365
MLO10996,Wandsworth,Borough,00 00 00 00 00 13 97 69 ,36216
MLO10997,Wandsworth,Borough,00 00 00 00 00 13 AE 7E ,42102
MLO10998,Wandsworth,Borough,00 00 00 00 00 13 C5 9A ,47995
MLO10999,Wandsworth,Borough,00 00 00 00 00 13 DC AE ,53880
MLO11,Kingston upon Thames,Borough,00 00 00 00 00 13 23 ED ,6768
MLO11,River Thames,Borough,00 00 00 00 00 13 23 EE ,6769
MLO110,Kingston upon Thames,Borough,00 00 00 00 00 13 0C AC ,838
MLO110,River Thames,Borough,00 00 00 00 00 13 0C AD ,839
MLO11000,Redbridge,Borough,00 00 00 00 00 13 0C AE ,840
MLO11001,Wandsworth,Borough,00 00 00 00 00 13 23 EF ,6770
MLO11002,Wandsworth,Borough,00 00 00 00 00 13 3B 2E ,12697
MLO11003,Wandsworth,Borough,00 00 00 00 00 13 52 30 ,18564
MLO11004,Wandsworth,Borough,00 00 00 00 00 13 69 45 ,24450
MLO11005,Barking and Dagenham,Borough,00 00 00 00 00 13 80 78 ,30366
MLO11006,Wandsworth,Borough,00 00 00 00 00 13 97 6A ,36217
MLO11007,Wandsworth,Borough,00 00 00 00 00 13 AE 7F ,42103
MLO11008,Wandsworth,Borough,00 00 00 00 00 13 C5 9B ,47996
MLO11009,Wandsworth,Borough,00 00 00 00 00 13 DC AF ,53881
MLO11010,Wandsworth,Borough,00 00 00 00 00 13 0C AF ,841
MLO11011,City of Westminster,Borough,00 00 00 00 00 13 23 F0 ,6771
MLO11012,Wandsworth,Borough,00 00 00 00 00 13 3B 2F ,12698
MLO11013,Wandsworth,Borough,00 00 00 00 00 13 52 31 ,18565
MLO11014,City of Westminster,Borough,00 00 00 00 00 13 69 46 ,24451
MLO11015,City of Westminster,Borough,00 00 00 00 00 13 80 79 ,30367
MLO11016,City of Westminster,Borough,00 00 00 00 00 13 97 6B ,36218
MLO11017,City of Westminster,Borough,00 00 00 00 00 13 AE 80 ,42104
MLO11018,Sutton,Borough,00 00 00 00 00 13 C5 9C ,47997
MLO11019,City of Westminster,Borough,00 00 00 00 00 13 DC B0 ,53882
MLO11020,City of Westminster,Borough,00 00 00 00 00 13 0C B0 ,842
MLO11021,City of Westminster,Borough,00 00 00 00 00 13 23 F1 ,6772
MLO11022,City of Westminster,Borough,00 00 00 00 00 13 3B 30 ,12699
MLO11023,City of Westminster,Borough,00 00 00 00 00 13 52 32 ,18566
MLO11024,City of Westminster,Borough,00 00 00 00 00 13 69 47 ,24452
MLO11026,Sutton,Borough,00 00 00 00 00 13 97 6C ,36219
MLO11031,City of Westminster,Borough,00 00 00 00 00 13 23 F2 ,6773
MLO11032,City of Westminster,Borough,00 00 00 00 00 13 3B 31 ,12700
MLO11033,City of Westminster,Borough,00 00 00 00 00 13 52 33 ,18567
MLO11035,City of London,Borough,00 00 00 00 00 13 80 7A ,30368
MLO11036,City of London,Borough,00 00 00 00 00 13 97 6D ,36220
MLO11037,Hackney,Borough,00 00 00 00 00 13 AE 81 ,42105
MLO11037,Tower Hamlets,Borough,00 00 00 00 00 13 AE 82 ,42106
MLO11039,City of London,Borough,00 00 00 00 00 13 DC B1 ,53883
MLO11040,Lewisham,Borough,00 00 00 00 00 13 0C B1 ,843
MLO11041,City of London,Borough,00 00 00 00 00 13 23 F3 ,6774
MLO11042,Barking and Dagenham,Borough,00 00 00 00 00 13 3B 32 ,12701
MLO11043,City of London,Borough,00 00 00 00 00 13 52 34 ,18568
MLO11044,Lambeth,Borough,00 00 00 00 00 13 69 48 ,24453
MLO11045,City of London,Borough,00 00 00 00 00 13 80 7B ,30369
MLO11047,City of London,Borough,00 00 00 00 00 13 AE 83 ,42107
MLO11048,City of London,Borough,00 00 00 00 00 13 C5 9D ,47998
MLO11049,City of London,Borough,00 00 00 00 00 13 DC B2 ,53884
MLO11050,City of London,Borough,00 00 00 00 00 13 0C B2 ,844
MLO11051,Barking and Dagenham,Borough,00 00 00 00 00 13 23 F4 ,6775
MLO11054,City of London,Borough,00 00 00 00 00 13 69 49 ,24454
MLO11056,City of London,Borough,00 00 00 00 00 13 97 6E ,36221
MLO11057,City of London,Borough,00 00 00 00 00 13 AE 84 ,42108
MLO11058,City of London,Borough,00 00 00 00 00 13 C5 9E ,47999
MLO11060,City of London,Borough,00 00 00 00 00 13 0C B3 ,845
MLO11061,City of London,Borough,00 00 00 00 00 13 23 F5 ,6776
MLO11063,City of London,Borough,00 00 00 00 00 13 52 35 ,18569
MLO11064,City of London,Borough,00 00 00 00 00 13 69 4A ,24455
MLO11065,City of London,Borough,00 00 00 00 00 13 80 7C ,30370
MLO11066,City of London,Borough,00 00 00 00 00 13 97 6F ,36222
MLO11067,City of London,Borough,00 00 00 00 00 13 AE 85 ,42109
